New Episode Started
State: D:18.2_PD:False_G:False_W:False_W:False_F:True_S:True, Action: ShootLaser, Reward: -0.05, New Q-value: -0.005
State: D:1.2_PD:False_G:True_W:False_W:False_F:True_S:False, Action: Follow, Reward: -0.2, New Q-value: -0.02
State: D:1.1_PD:False_G:True_W:False_W:False_F:True_S:False, Action: ShootLaser, Reward: -1, New Q-value: -0.1
State: D:1.1_PD:False_G:True_W:False_W:False_F:True_S:False, Action: Patrol, Reward: -0.1, New Q-value: -0.01
State: D:1.0_PD:False_G:True_W:False_W:False_F:True_S:False, Action: Patrol, Reward: -0.1, New Q-value: -0.01
State: D:0.9_PD:False_G:True_W:False_W:False_F:True_S:False, Action: ShootLaser, Reward: -1, New Q-value: -0.1
State: D:0.9_PD:False_G:True_W:False_W:False_F:True_S:False, Action: ShootLaser, Reward: -1, New Q-value: -0.19
State: D:0.7_PD:False_G:True_W:False_W:False_F:True_S:False, Action: Patrol, Reward: -0.1, New Q-value: -0.01
State: D:0.7_PD:False_G:True_W:False_W:False_F:True_S:False, Action: ShootLaser, Reward: -1, New Q-value: -0.1
State: D:0.7_PD:False_G:True_W:False_W:False_F:True_S:False, Action: Patrol, Reward: -0.1, New Q-value: -0.019
State: D:0.7_PD:False_G:True_W:False_W:False_F:True_S:False, Action: ShootLaser, Reward: -1, New Q-value: -0.19
State: D:0.7_PD:False_G:True_W:False_W:False_F:True_S:False, Action: Follow, Reward: -0.2, New Q-value: -0.02
State: D:0.7_PD:False_G:True_W:False_W:False_F:True_S:False, Action: Follow, Reward: -0.2, New Q-value: -0.039881
State: D:0.7_PD:False_G:True_W:False_W:False_F:True_S:False, Action: Patrol, Reward: -0.1, New Q-value: -0.028981
State: D:0.7_PD:False_G:True_W:False_W:False_F:True_S:False, Action: ShootLaser, Reward: -1, New Q-value: -0.2738691
State: D:0.7_PD:False_G:True_W:False_W:False_F:True_S:False, Action: Patrol, Reward: -0.1, New Q-value: -0.03895202
State: D:0.7_PD:False_G:True_W:False_W:False_F:True_S:False, Action: ShootLaser, Reward: -1, New Q-value: -0.3503385
State: D:0.7_PD:False_G:True_W:False_W:False_F:True_S:False, Action: ShootLaser, Reward: -1, New Q-value: -0.4191609
State: D:0.7_PD:False_G:True_W:False_W:False_F:True_S:False, Action: ShootLaser, Reward: -1, New Q-value: -0.481101
State: D:0.7_PD:False_G:True_W:False_W:False_F:True_S:False, Action: ShootLaser, Reward: -1, New Q-value: -0.5368472
State: D:0.7_PD:False_G:True_W:False_W:False_F:True_S:False, Action: ShootLaser, Reward: -1, New Q-value: -0.5870187
State: D:0.7_PD:False_G:True_W:False_W:False_F:True_S:False, Action: Follow, Reward: -0.1, New Q-value: -0.0458929
State: D:0.8_PD:True_G:True_W:False_W:False_F:False_S:False, Action: Patrol, Reward: 0, New Q-value: 0
State: D:0.8_PD:True_G:True_W:False_W:False_F:False_S:False, Action: Patrol, Reward: 0, New Q-value: 0
State: D:1.1_PD:True_G:True_W:False_W:False_F:False_S:False, Action: Follow, Reward: -0.1, New Q-value: -0.01
State: D:1.3_PD:True_G:True_W:False_W:False_F:False_S:False, Action: ShootLaser, Reward: -1, New Q-value: -0.19
State: D:1.4_PD:True_G:True_W:False_W:False_F:False_S:False, Action: ShootLaser, Reward: -1, New Q-value: -0.1
State: D:1.6_PD:True_G:True_W:False_W:False_F:False_S:False, Action: ShootLaser, Reward: -1, New Q-value: -0.1
State: D:1.8_PD:True_G:True_W:False_W:False_F:False_S:False, Action: ShootLaser, Reward: -1, New Q-value: -0.2708043
State: D:1.9_PD:True_G:True_W:False_W:False_F:False_S:False, Action: ShootLaser, Reward: -1, New Q-value: -0.08288546
State: D:2.0_PD:True_G:True_W:False_W:False_F:False_S:False, Action: ShootLaser, Reward: -1, New Q-value: -0.8237646
State: D:2.2_PD:True_G:True_W:False_W:False_F:False_S:False, Action: Patrol, Reward: 0, New Q-value: 0
State: D:2.3_PD:True_G:True_W:False_W:False_F:False_S:False, Action: ShootLaser, Reward: -1, New Q-value: -0.19
State: D:2.4_PD:True_G:True_W:False_W:False_F:False_S:False, Action: ShootLaser, Reward: -1, New Q-value: -0.189505
State: D:2.5_PD:True_G:True_W:False_W:False_F:False_S:False, Action: Patrol, Reward: 0, New Q-value: 0.000495
State: D:2.6_PD:True_G:True_W:False_W:False_F:False_S:False, Action: Patrol, Reward: 0, New Q-value: 0
State: D:2.7_PD:True_G:True_W:False_W:False_F:False_S:False, Action: Follow, Reward: 0.05, New Q-value: 0.005495
State: D:2.8_PD:True_G:True_W:False_W:False_F:False_S:False, Action: Follow, Reward: 0.05, New Q-value: 0.009995
State: D:2.9_PD:True_G:True_W:False_W:False_F:False_S:False, Action: Follow, Reward: 0.05, New Q-value: 0.009995
State: D:2.9_PD:True_G:True_W:False_W:False_F:False_S:False, Action: Follow, Reward: 0.05, New Q-value: 0.0139955
State: D:3.1_PD:True_G:True_W:False_W:False_F:False_S:False, Action: Patrol, Reward: 0, New Q-value: 0
State: D:3.1_PD:True_G:True_W:False_W:False_F:False_S:False, Action: ShootLaser, Reward: -1, New Q-value: -0.099505
State: D:3.2_PD:True_G:True_W:False_W:False_F:False_S:False, Action: ShootLaser, Reward: -1, New Q-value: -0.099505
State: D:3.3_PD:True_G:True_W:False_W:False_F:False_S:False, Action: Patrol, Reward: 0, New Q-value: 0
State: D:3.4_PD:True_G:True_W:False_W:False_F:False_S:False, Action: ShootLaser, Reward: -1, New Q-value: -0.1
State: D:3.5_PD:True_G:True_W:False_W:False_F:False_S:False, Action: ShootLaser, Reward: -1, New Q-value: -0.1
State: D:3.5_PD:True_G:True_W:False_W:False_F:False_S:False, Action: ShootLaser, Reward: -1, New Q-value: -0.19
State: D:3.6_PD:True_G:True_W:False_W:False_F:False_S:False, Action: Patrol, Reward: 0, New Q-value: 0.000495
State: D:3.7_PD:True_G:True_W:False_W:False_F:False_S:False, Action: Patrol, Reward: 0, New Q-value: 0.000495
State: D:3.8_PD:True_G:True_W:False_W:False_F:False_S:False, Action: ShootLaser, Reward: -1, New Q-value: -0.1
State: D:3.9_PD:True_G:True_W:False_W:False_F:False_S:False, Action: Patrol, Reward: 0, New Q-value: 0
State: D:3.9_PD:True_G:True_W:False_W:False_F:False_S:False, Action: Follow, Reward: 0.05, New Q-value: 0.005
State: D:4.0_PD:True_G:True_W:False_W:False_F:False_S:False, Action: ShootLaser, Reward: -1, New Q-value: -0.1
State: D:4.1_PD:True_G:True_W:False_W:False_F:False_S:False, Action: ShootLaser, Reward: -1, New Q-value: -0.1
State: D:4.2_PD:True_G:True_W:False_W:False_F:False_S:False, Action: ShootLaser, Reward: -1, New Q-value: -0.19
State: D:4.3_PD:True_G:True_W:False_W:False_F:False_S:False, Action: Patrol, Reward: 0, New Q-value: 0
State: D:4.3_PD:True_G:True_W:False_W:False_F:False_S:False, Action: Follow, Reward: 0.05, New Q-value: 0.005495
State: D:4.4_PD:True_G:True_W:False_W:False_F:False_S:False, Action: ShootLaser, Reward: -1, New Q-value: -0.1
State: D:4.5_PD:True_G:True_W:False_W:False_F:False_S:False, Action: Patrol, Reward: 0, New Q-value: 0
State: D:4.6_PD:True_G:True_W:False_W:False_F:False_S:False, Action: Patrol, Reward: 0, New Q-value: 0
State: D:4.7_PD:True_G:True_W:False_W:False_F:False_S:False, Action: ShootLaser, Reward: -1, New Q-value: -0.1
State: D:4.7_PD:True_G:True_W:False_W:False_F:False_S:False, Action: Follow, Reward: 0.05, New Q-value: 0.005999703
State: D:4.8_PD:True_G:True_W:False_W:False_F:False_S:False, Action: Patrol, Reward: 0, New Q-value: 0
State: D:4.9_PD:True_G:True_W:False_W:False_F:False_S:True, Action: Follow, Reward: 0.05, New Q-value: 0.0064355
State: D:5.0_PD:True_G:True_W:False_W:False_F:False_S:True, Action: ShootLaser, Reward: 2, New Q-value: 0.20099
State: D:5.1_PD:True_G:True_W:False_W:False_F:False_S:False, Action: Follow, Reward: 0.1, New Q-value: 0.0199997
State: D:5.1_PD:True_G:True_W:False_W:False_F:True_S:False, Action: Patrol, Reward: 0, New Q-value: 0.00358191
State: D:5.1_PD:True_G:True_W:False_W:False_F:True_S:False, Action: Patrol, Reward: 0, New Q-value: 0.004223423
State: D:5.1_PD:True_G:True_W:False_W:False_F:True_S:False, Action: ShootLaser, Reward: -1, New Q-value: -0.2691006
State: D:5.1_PD:True_G:True_W:False_W:False_F:True_S:False, Action: Follow, Reward: -0.2, New Q-value: -0.01091179
State: D:5.1_PD:False_G:True_W:False_W:False_F:True_S:False, Action: Patrol, Reward: -0.1, New Q-value: -0.01
State: D:5.2_PD:False_G:True_W:False_W:False_F:True_S:False, Action: Follow, Reward: 0.1, New Q-value: 0.01279061
State: D:5.2_PD:True_G:True_W:False_W:False_F:True_S:False, Action: Follow, Reward: -0.2, New Q-value: 0.00663548
State: D:5.2_PD:False_G:True_W:False_W:False_F:True_S:False, Action: Follow, Reward: -0.2, New Q-value: -0.008488448
State: D:5.1_PD:False_G:True_W:False_W:False_F:True_S:False, Action: ShootLaser, Reward: -1, New Q-value: -0.19
State: D:5.1_PD:False_G:True_W:False_W:False_F:True_S:False, Action: Follow, Reward: 0.1, New Q-value: 0.01065691
State: D:5.2_PD:True_G:True_W:False_W:False_F:True_S:False, Action: ShootLaser, Reward: -1, New Q-value: -0.2705819
State: D:5.1_PD:True_G:True_W:False_W:False_F:True_S:False, Action: ShootLaser, Reward: -1, New Q-value: -0.3417724
State: D:5.1_PD:True_G:True_W:False_W:False_F:True_S:False, Action: Follow, Reward: 0.1, New Q-value: 0.0005975068
State: D:5.1_PD:True_G:True_W:False_W:False_F:True_S:False, Action: ShootLaser, Reward: -1, New Q-value: -0.4071771
State: D:5.1_PD:True_G:True_W:False_W:False_F:True_S:False, Action: ShootLaser, Reward: -1, New Q-value: -0.4660412
State: D:5.1_PD:True_G:True_W:False_W:False_F:True_S:False, Action: Follow, Reward: 0.1, New Q-value: 0.01095587
State: D:5.1_PD:True_G:True_W:False_W:False_F:True_S:False, Action: ShootLaser, Reward: -1, New Q-value: -0.5183525
State: D:5.1_PD:True_G:True_W:False_W:False_F:True_S:False, Action: Patrol, Reward: 0, New Q-value: 0.004885712
State: D:5.1_PD:True_G:True_W:False_W:False_F:True_S:False, Action: ShootLaser, Reward: -1, New Q-value: -0.5654326
State: D:5.1_PD:True_G:True_W:False_W:False_F:True_S:False, Action: Follow, Reward: 0.1, New Q-value: 0.02094492
State: D:5.1_PD:True_G:True_W:False_W:False_F:True_S:False, Action: Follow, Reward: 0.1, New Q-value: 0.03092398
State: D:5.1_PD:True_G:True_W:False_W:False_F:True_S:False, Action: ShootLaser, Reward: -1, New Q-value: -0.6058279
State: D:5.1_PD:True_G:True_W:False_W:False_F:True_S:False, Action: Patrol, Reward: 0, New Q-value: 0.007458615
State: D:5.1_PD:True_G:True_W:False_W:False_F:True_S:False, Action: ShootLaser, Reward: -1, New Q-value: -0.6421836
State: D:5.1_PD:True_G:True_W:False_W:False_F:True_S:False, Action: ShootLaser, Reward: -1, New Q-value: -0.6749038
State: D:5.1_PD:True_G:True_W:False_W:False_F:True_S:False, Action: ShootLaser, Reward: -1, New Q-value: -0.7043519
State: D:5.1_PD:True_G:True_W:False_W:False_F:True_S:False, Action: Follow, Reward: 0.1, New Q-value: 0.03848849
State: D:5.2_PD:True_G:True_W:False_W:False_F:True_S:False, Action: Follow, Reward: 0.1, New Q-value: 0.01978229
State: D:5.1_PD:True_G:True_W:False_W:False_F:True_S:False, Action: ShootLaser, Reward: -1, New Q-value: -0.7301064
State: D:5.1_PD:True_G:True_W:False_W:False_F:True_S:False, Action: Follow, Reward: 0.1, New Q-value: 0.04845
State: D:5.1_PD:True_G:True_W:False_W:False_F:True_S:False, Action: Follow, Reward: 0.1, New Q-value: 0.05840155
State: D:5.1_PD:True_G:True_W:False_W:False_F:True_S:False, Action: Patrol, Reward: 0, New Q-value: 0.01249451
State: D:5.1_PD:True_G:True_W:False_W:False_F:True_S:False, Action: ShootLaser, Reward: -1, New Q-value: -0.751314
State: D:5.1_PD:True_G:True_W:False_W:False_F:True_S:False, Action: Follow, Reward: 0.1, New Q-value: 0.06834316
State: D:5.1_PD:True_G:True_W:False_W:False_F:True_S:False, Action: Patrol, Reward: 0, New Q-value: 0.01801103
State: D:5.1_PD:True_G:True_W:False_W:False_F:True_S:False, Action: ShootLaser, Reward: -1, New Q-value: -0.7694166
State: D:5.1_PD:True_G:True_W:False_W:False_F:True_S:False, Action: Follow, Reward: 0.1, New Q-value: 0.07827481
State: D:5.1_PD:True_G:True_W:False_W:False_F:True_S:False, Action: Follow, Reward: 0.1, New Q-value: 0.08819653
State: D:5.1_PD:True_G:True_W:False_W:False_F:True_S:False, Action: Patrol, Reward: 0, New Q-value: 0.02494138
State: D:5.1_PD:True_G:True_W:False_W:False_F:True_S:False, Action: Follow, Reward: 0.1, New Q-value: 0.09810834
State: D:5.1_PD:True_G:True_W:False_W:False_F:True_S:False, Action: ShootLaser, Reward: -1, New Q-value: -0.7905165
State: D:5.2_PD:True_G:True_W:False_W:False_F:True_S:False, Action: ShootLaser, Reward: -1, New Q-value: -0.3424357
State: D:5.3_PD:True_G:True_W:False_W:False_F:True_S:False, Action: ShootLaser, Reward: -1, New Q-value: -0.09776518
State: D:5.4_PD:True_G:True_W:False_W:False_F:True_S:False, Action: ShootLaser, Reward: -1, New Q-value: -0.269119
State: D:5.5_PD:True_G:True_W:False_W:False_F:True_S:False, Action: ShootLaser, Reward: -1, New Q-value: -0.09901
State: D:5.7_PD:True_G:True_W:False_W:False_F:True_S:False, Action: Patrol, Reward: 0, New Q-value: 0.001881
State: D:5.8_PD:True_G:True_W:False_W:False_F:True_S:False, Action: Patrol, Reward: 0, New Q-value: 0.0001675971
State: D:6.0_PD:True_G:True_W:False_W:False_F:True_S:False, Action: Patrol, Reward: 0, New Q-value: 0.003590829
State: D:6.2_PD:True_G:True_W:False_W:False_F:True_S:False, Action: Patrol, Reward: 0, New Q-value: 0.0009900001
State: D:6.3_PD:True_G:True_W:False_W:False_F:True_S:False, Action: Patrol, Reward: 0, New Q-value: 0.00358281
State: D:6.5_PD:True_G:True_W:False_W:False_F:True_S:False, Action: Patrol, Reward: 0, New Q-value: 0.003492819
State: D:6.7_PD:True_G:True_W:False_W:False_F:True_S:False, Action: Patrol, Reward: 0, New Q-value: 0.006262128
State: D:6.9_PD:True_G:True_W:False_W:False_F:True_S:False, Action: Follow, Reward: 0.1, New Q-value: 0.04613672
State: D:7.1_PD:True_G:True_W:False_W:False_F:True_S:False, Action: Follow, Reward: 0.1, New Q-value: 0.03439
State: D:7.2_PD:True_G:True_W:False_W:False_F:True_S:False, Action: Patrol, Reward: 0, New Q-value: 0.0009900001
State: D:7.3_PD:True_G:True_W:False_W:False_F:True_S:False, Action: ShootLaser, Reward: -1, New Q-value: -0.09981378
State: D:7.4_PD:True_G:True_W:False_W:False_F:True_S:False, Action: ShootLaser, Reward: -1, New Q-value: -0.2699228
State: D:7.4_PD:True_G:True_W:False_W:False_F:True_S:False, Action: Follow, Reward: 0.1, New Q-value: 0.011881
State: D:7.5_PD:True_G:True_W:False_W:False_F:True_S:False, Action: Patrol, Reward: 0, New Q-value: 0.002155428
State: D:7.4_PD:True_G:True_W:False_W:False_F:True_S:False, Action: ShootLaser, Reward: -1, New Q-value: -0.3419405
State: D:7.3_PD:True_G:True_W:False_W:False_F:True_S:False, Action: Patrol, Reward: 0, New Q-value: 9.801001E-05
State: D:7.2_PD:True_G:True_W:False_W:False_F:True_S:False, Action: Follow, Reward: 0.1, New Q-value: 0.003504611
State: D:7.1_PD:True_G:True_W:False_W:False_F:True_S:False, Action: Patrol, Reward: 0, New Q-value: 0.00340461
State: D:7.1_PD:True_G:True_W:False_W:False_F:True_S:False, Action: Follow, Reward: 0.1, New Q-value: 0.04318582
State: D:7.0_PD:True_G:True_W:False_W:False_F:True_S:False, Action: Follow, Reward: 0.1, New Q-value: 0.03488405
State: D:6.9_PD:True_G:True_W:False_W:False_F:True_S:False, Action: Patrol, Reward: 0, New Q-value: 0.004835459
State: D:6.8_PD:True_G:True_W:False_W:False_F:True_S:False, Action: ShootLaser, Reward: -1, New Q-value: -0.2690308
State: D:6.7_PD:True_G:True_W:False_W:False_F:True_S:False, Action: ShootLaser, Reward: -1, New Q-value: -0.2679106
State: D:6.6_PD:True_G:True_W:False_W:False_F:True_S:False, Action: Patrol, Reward: 0, New Q-value: 0.002048597
State: D:6.6_PD:True_G:True_W:False_W:False_F:True_S:False, Action: ShootLaser, Reward: -1, New Q-value: -0.269912
State: D:6.5_PD:True_G:True_W:False_W:False_F:True_S:False, Action: ShootLaser, Reward: -1, New Q-value: -0.09720939
State: D:6.4_PD:True_G:True_W:False_W:False_F:True_S:False, Action: Follow, Reward: 0.1, New Q-value: 0.03815982
State: D:6.4_PD:True_G:True_W:False_W:False_F:True_S:False, Action: ShootLaser, Reward: -1, New Q-value: -0.09901
State: D:6.3_PD:True_G:True_W:False_W:False_F:True_S:False, Action: ShootLaser, Reward: -1, New Q-value: -0.1862399
State: D:6.2_PD:True_G:True_W:False_W:False_F:True_S:False, Action: ShootLaser, Reward: -1, New Q-value: -0.3419113
State: D:6.1_PD:True_G:True_W:False_W:False_F:True_S:False, Action: Follow, Reward: 0.1, New Q-value: 0.02107692
State: D:6.1_PD:True_G:True_W:False_W:False_F:True_S:False, Action: Patrol, Reward: 0, New Q-value: 0.001246492
State: D:6.0_PD:True_G:True_W:False_W:False_F:True_S:False, Action: ShootLaser, Reward: -1, New Q-value: -0.0999903
State: D:5.9_PD:True_G:True_W:False_W:False_F:True_S:False, Action: Follow, Reward: 0.1, New Q-value: 0.011881
State: D:5.8_PD:True_G:True_W:False_W:False_F:True_S:False, Action: ShootLaser, Reward: -1, New Q-value: -0.2700013
State: D:5.7_PD:True_G:True_W:False_W:False_F:True_S:False, Action: Follow, Reward: 0.1, New Q-value: 0.02186912
State: D:5.6_PD:True_G:True_W:False_W:False_F:True_S:False, Action: ShootLaser, Reward: -1, New Q-value: -0.1862399
State: D:5.6_PD:True_G:True_W:False_W:False_F:True_S:False, Action: Patrol, Reward: 0, New Q-value: 0.001881
State: D:5.5_PD:True_G:True_W:False_W:False_F:True_S:False, Action: Patrol, Reward: 0, New Q-value: 0.005618923
State: D:5.4_PD:True_G:True_W:False_W:False_F:True_S:False, Action: Patrol, Reward: 0, New Q-value: 0.00108801
State: D:5.3_PD:True_G:True_W:False_W:False_F:True_S:False, Action: Follow, Reward: 0.1, New Q-value: 0.02097901
State: D:5.3_PD:True_G:True_W:False_W:False_F:True_S:False, Action: ShootLaser, Reward: -1, New Q-value: -0.1860302
State: D:5.2_PD:True_G:True_W:False_W:False_F:True_S:False, Action: Follow, Reward: 0.1, New Q-value: 0.03751679
State: D:5.1_PD:True_G:True_W:False_W:False_F:True_S:False, Action: ShootLaser, Reward: -1, New Q-value: -0.8113669
State: D:5.0_PD:True_G:True_W:False_W:False_F:True_S:False, Action: Follow, Reward: 0.05, New Q-value: 0.00509801
State: D:5.0_PD:True_G:True_W:False_W:False_F:True_S:False, Action: Patrol, Reward: 0, New Q-value: 0.006414976
State: D:4.9_PD:True_G:True_W:False_W:False_F:True_S:False, Action: Follow, Reward: 0.05, New Q-value: 0.06074194
State: D:4.9_PD:True_G:True_W:False_W:False_F:True_S:False, Action: Follow, Reward: 0.05, New Q-value: 0.0656812
State: D:4.9_PD:True_G:True_W:False_W:False_F:True_S:False, Action: ShootLaser, Reward: -1, New Q-value: -0.5463446
State: D:4.9_PD:True_G:True_W:False_W:False_F:True_S:False, Action: Follow, Reward: 0.05, New Q-value: 0.07061552
State: D:4.9_PD:True_G:True_W:False_W:False_F:True_S:False, Action: ShootLaser, Reward: -1, New Q-value: -0.5847192
State: D:4.9_PD:True_G:True_W:False_W:False_F:True_S:False, Action: Patrol, Reward: 0, New Q-value: 0.02034762
State: D:4.9_PD:True_G:True_W:False_W:False_F:True_S:False, Action: ShootLaser, Reward: -1, New Q-value: -0.6192563
State: D:4.9_PD:True_G:True_W:False_W:False_F:True_S:False, Action: ShootLaser, Reward: -1, New Q-value: -0.6503397
State: D:4.9_PD:True_G:True_W:False_W:False_F:True_S:False, Action: Patrol, Reward: 0, New Q-value: 0.02530379
State: D:4.9_PD:True_G:True_W:False_W:False_F:True_S:False, Action: Patrol, Reward: 0, New Q-value: 0.02277341
State: D:4.9_PD:True_G:True_W:False_W:False_F:True_S:True, Action: Follow, Reward: 0.05, New Q-value: 0.005
State: D:4.9_PD:True_G:True_W:False_W:False_F:True_S:True, Action: Follow, Reward: 0.05, New Q-value: 0.009995
State: D:4.9_PD:True_G:True_W:False_W:False_F:True_S:True, Action: Patrol, Reward: 0, New Q-value: 0.0009895051
State: D:4.9_PD:True_G:True_W:False_W:False_F:True_S:True, Action: ShootLaser, Reward: 2, New Q-value: 0.2069909
State: D:4.9_PD:True_G:True_W:False_W:False_F:True_S:False, Action: ShootLaser, Reward: -1, New Q-value: -0.6783148
State: D:4.9_PD:True_G:True_W:False_W:False_F:True_S:False, Action: ShootLaser, Reward: -1, New Q-value: -0.7034924
State: D:4.9_PD:True_G:True_W:False_W:False_F:True_S:False, Action: Patrol, Reward: 0, New Q-value: 0.02748701
State: D:4.9_PD:True_G:True_W:False_W:False_F:True_S:False, Action: Patrol, Reward: 0, New Q-value: 0.03172924
