Distance,Action,Reward
5.882859,Patrol,0
5.882859,Follow,0.1
5.923265,Patrol,0
5.923265,Follow,0.1
5.976163,Patrol,0
5.976163,Follow,0.1
6.017017,Patrol,0
6.017017,Follow,0.1
6.101461,Patrol,0
6.101461,Follow,0.1
6.139786,Patrol,0
6.139786,Follow,0.1
6.178551,Patrol,0
6.178551,Follow,0.1
6.217796,Patrol,0
6.217796,Follow,0.1
6.260579,Patrol,0
6.260579,Follow,0.1
6.31219,Patrol,0
6.31219,Follow,0.1
6.35097,Patrol,0
6.35097,Follow,0.1
6.390944,Patrol,0
6.390944,Follow,0.1
6.430072,Patrol,0
6.430072,Follow,0.1
6.468642,Patrol,0
6.468642,Follow,0.1
6.508867,Patrol,0
6.508867,Follow,0.1
6.549045,Patrol,0
6.549045,Follow,0.1
6.598587,Patrol,0
6.598587,Follow,0.1
6.638982,Patrol,0
6.638982,Follow,0.1
6.685698,Patrol,0
6.685698,Follow,0.1
6.725731,Patrol,0
6.725731,Follow,0.1
6.768633,Patrol,0
6.768633,Follow,0.1
6.808632,Patrol,0
6.808632,Follow,0.1
6.848424,Patrol,0
6.848424,Follow,0.1
6.935929,Patrol,0
6.935929,Follow,0.1
6.98586,Patrol,0
6.98586,Follow,0.1
7.02705,Patrol,0
7.02705,Follow,0.1
7.065739,Patrol,0
7.065739,Follow,0.1
7.108004,Patrol,0
7.108004,Follow,0.1
7.150113,Patrol,0
7.150113,Follow,0.1
7.190858,Patrol,0
7.190858,Follow,0.1
7.229649,Patrol,0
7.229649,Follow,0.1
7.268797,Patrol,0
7.268797,Follow,0.1
7.307085,Patrol,0
7.307085,Follow,0.1
7.347916,Patrol,0
7.347916,Follow,0.1
7.397135,Patrol,0
7.397135,Follow,0.1
7.448976,Patrol,0
7.448976,Follow,0.1
7.498087,Patrol,0
7.498087,Follow,0.1
7.54617,Patrol,0
7.54617,Follow,0.1
7.589864,Patrol,0
7.589864,Follow,0.1
7.635048,Patrol,0
7.635048,Follow,0.1
7.684441,Patrol,0
7.684441,Follow,0.1
7.789795,Patrol,0
7.789795,Follow,0.1
7.842662,Patrol,0
7.842662,Follow,0.1
7.910073,Patrol,0
7.910073,Follow,0.1
7.967213,Patrol,0
7.967213,Follow,0.1
8.02663,Patrol,0
8.02663,Follow,0.1
8.08489,Patrol,0
8.08489,Follow,0.1
8.141297,Patrol,0
8.141297,Follow,0.1
8.199404,Patrol,0
8.199404,Follow,0.1
8.257822,Patrol,0
8.257822,Follow,0.1
8.315515,Patrol,0
8.315515,Follow,0.1
8.381935,Patrol,0
8.381935,Follow,0.1
8.439827,Patrol,0
8.439827,Follow,-0.02
8.493033,Patrol,-0.1
8.493033,Follow,-0.02
8.577529,Patrol,-0.1
8.577529,Follow,-0.02
8.681641,Patrol,-0.1
8.681641,Follow,-0.02
8.783015,Patrol,-0.1
8.783015,Follow,-0.02
8.885591,Patrol,-0.1
8.885591,Follow,-0.02
8.999564,Patrol,-0.1
8.999564,Follow,-0.02
9.111448,Patrol,-0.1
9.111448,Follow,-0.02
9.34166,Patrol,-0.1
9.34166,Follow,-0.02
9.480975,Patrol,-0.1
9.480975,Follow,-0.02
9.590934,Patrol,-0.1
9.590934,Follow,-0.02
9.696895,Patrol,-0.1
9.696895,Follow,-0.02
9.799221,Patrol,-0.1
9.799221,Follow,-0.02
9.905564,Patrol,-0.1
9.905564,Follow,-0.02
10.00433,Patrol,-0.1
10.00433,Follow,-0.02
10.11127,Patrol,-0.1
10.11127,Follow,-0.02
10.22441,Patrol,-0.1
10.22441,Follow,-0.02
10.32903,Patrol,-0.1
10.32903,Follow,-0.02
10.43056,Patrol,-0.1
10.43056,Follow,-0.02
10.53317,Patrol,-0.1
10.53317,Follow,-0.02
10.63638,Patrol,-0.1
10.63638,Follow,-0.02
10.76758,Patrol,-0.1
10.76758,Follow,-0.02
10.86914,Patrol,-0.1
10.86914,Follow,-0.02
10.96929,Patrol,-0.1
10.96929,Follow,-0.02
11.07229,Patrol,-0.1
11.07229,Follow,-0.02
11.16932,Patrol,-0.1
11.16932,Follow,-0.02
11.26762,Patrol,-0.1
11.26762,Follow,-0.02
11.47054,Patrol,-0.1
11.47054,Follow,-0.02
11.57364,Patrol,-0.1
11.57364,Follow,-0.02
11.67628,Patrol,-0.1
11.67628,Follow,-0.02
11.79829,Patrol,-0.1
11.79829,Follow,-0.02
11.89508,Patrol,-0.1
11.89508,Follow,-0.02
11.99454,Patrol,-0.1
11.99454,Follow,-0.02
12.09527,Patrol,-0.1
12.09527,Follow,-0.02
12.19368,Patrol,-0.1
12.19368,Follow,-0.02
12.29267,Patrol,-0.1
12.29267,Follow,-0.02
12.39871,Patrol,-0.1
12.39871,Follow,-0.02
12.51955,Patrol,-0.1
12.51955,Follow,-0.02
12.634,Patrol,-0.1
12.634,Follow,-0.02
12.73878,Patrol,-0.1
12.73878,Follow,-0.02
12.77689,Patrol,-0.1
12.77689,Follow,-0.02
12.81043,Patrol,-0.1
12.81043,Follow,-0.02
12.80255,Patrol,-0.1
12.80255,Follow,-0.02
12.74487,Patrol,-0.1
12.74487,Follow,-0.02
12.67516,Patrol,-0.1
12.67516,Follow,-0.02
12.57465,Patrol,-0.1
12.57465,Follow,-0.02
12.5294,Patrol,-0.1
12.5294,Follow,-0.02
12.48347,Patrol,-0.1
12.48347,Follow,-0.02
12.43447,Patrol,-0.1
12.43447,Follow,-0.02
12.4489,Patrol,-0.1
12.4489,Follow,-0.02
12.4853,Patrol,-0.1
12.4853,Follow,-0.02
12.51648,Patrol,-0.1
12.51648,Follow,-0.02
12.5465,Patrol,-0.1
12.5465,Follow,-0.02
12.57751,Patrol,-0.1
12.57751,Follow,-0.02
12.60958,Patrol,-0.1
12.60958,Follow,-0.02
12.64461,Patrol,-0.1
12.64461,Follow,-0.02
12.67873,Patrol,-0.1
12.67873,Follow,-0.02
12.71235,Patrol,-0.1
12.71235,Follow,-0.02
12.7451,Patrol,-0.1
12.7451,Follow,-0.02
12.77676,Patrol,-0.1
12.77676,Follow,-0.02
12.80938,Patrol,-0.1
12.80938,Follow,-0.02
12.84286,Patrol,-0.1
12.84286,Follow,-0.02
12.87749,Patrol,-0.1
12.87749,Follow,-0.02
12.91929,Patrol,-0.1
12.91929,Follow,-0.02
13.08296,Patrol,-0.1
13.08296,Follow,-0.02
13.18731,Patrol,-0.1
13.18731,Follow,-0.02
13.29562,Patrol,-0.1
13.29562,Follow,-0.02
13.4042,Patrol,-0.1
13.4042,Follow,-0.02
13.51548,Patrol,-0.1
13.51548,Follow,-0.02
13.62262,Patrol,-0.1
13.62262,Follow,-0.02
13.75826,Patrol,-0.1
13.75826,Follow,-0.02
13.86641,Patrol,-0.1
13.86641,Follow,-0.02
13.97831,Patrol,-0.1
13.97831,Follow,-0.02
14.0813,Patrol,-0.1
14.0813,Follow,-0.02
14.18503,Patrol,-0.1
14.18503,Follow,-0.02
14.28787,Patrol,-0.1
14.28787,Follow,-0.02
14.39124,Patrol,-0.1
14.39124,Follow,-0.02
14.49557,Patrol,-0.1
14.49557,Follow,-0.02
14.60232,Patrol,-0.1
14.60232,Follow,-0.02
14.70742,Patrol,-0.1
14.70742,Follow,-0.02
14.81359,Patrol,-0.1
14.81359,Follow,-0.02
14.92687,Patrol,-0.1
14.92687,Follow,-0.02
15.07142,Patrol,-0.1
15.07142,Follow,-0.02
15.30955,Patrol,-0.1
15.30955,Follow,-0.02
15.4179,Patrol,-0.1
15.4179,Follow,-0.02
15.53541,Patrol,-0.1
15.53541,Follow,-0.02
15.67071,Patrol,-0.1
15.67071,Follow,-0.02
15.7804,Patrol,-0.1
15.7804,Follow,-0.02
15.89558,Patrol,-0.1
15.89558,Follow,-0.02
15.99758,Patrol,-0.1
15.99758,Follow,-0.02
16.12497,Patrol,-0.1
16.12497,Follow,-0.02
16.23434,Patrol,-0.1
16.23434,Follow,-0.02
16.34519,Patrol,-0.1
16.34519,Follow,-0.02
16.48525,Patrol,-0.1
16.48525,Follow,-0.02
16.51849,Patrol,-0.1
16.51849,Follow,-0.02
16.54871,Patrol,-0.1
16.54871,Follow,-0.02
16.57826,Patrol,-0.1
16.57826,Follow,-0.02
16.61029,Patrol,-0.1
16.61029,Follow,-0.02
16.64283,Patrol,-0.1
16.64283,Follow,-0.02
16.67367,Patrol,-0.1
16.67367,Follow,-0.02
16.70756,Patrol,-0.1
16.70756,Follow,-0.02
16.76871,Patrol,-0.1
16.76871,Follow,-0.02
16.79975,Patrol,-0.1
16.79975,Follow,-0.02
16.83021,Patrol,-0.1
16.83021,Follow,-0.02
16.86188,Patrol,-0.1
16.86188,Follow,-0.02
16.89762,Patrol,-0.1
16.89762,Follow,-0.02
16.9316,Patrol,-0.1
16.9316,Follow,-0.02
16.96095,Patrol,-0.1
16.96095,Follow,-0.02
16.98873,Patrol,-0.1
16.98873,Follow,-0.02
17.01776,Patrol,-0.1
17.01776,Follow,-0.02
17.04759,Patrol,-0.1
17.04759,Follow,-0.02
17.07541,Patrol,-0.1
17.07541,Follow,-0.02
17.10909,Patrol,-0.1
17.10909,Follow,-0.02
17.13717,Patrol,-0.1
17.13717,Follow,-0.02
17.16638,Patrol,-0.1
17.16638,Follow,-0.02
17.19496,Patrol,-0.1
17.19496,Follow,-0.02
17.22297,Patrol,-0.1
17.22297,Follow,-0.02
17.25165,Patrol,-0.1
17.25165,Follow,-0.02
17.30876,Patrol,-0.1
17.30876,Follow,-0.02
17.33677,Patrol,-0.1
17.33677,Follow,-0.02
17.36545,Patrol,-0.1
17.36545,Follow,-0.02
17.39422,Patrol,-0.1
17.39422,Follow,-0.02
17.42247,Patrol,-0.1
17.42247,Follow,-0.02
17.45098,Patrol,-0.1
17.45098,Follow,-0.02
17.48341,Patrol,-0.1
17.48341,Follow,-0.02
17.51274,Patrol,-0.1
17.51274,Follow,-0.02
17.54105,Patrol,-0.1
17.54105,Follow,-0.02
17.57018,Patrol,-0.1
17.57018,Follow,-0.02
17.59857,Patrol,-0.1
17.59857,Follow,-0.02
17.63027,Patrol,-0.1
17.63027,Follow,-0.02
17.65805,Patrol,-0.1
17.65805,Follow,-0.02
17.68639,Patrol,-0.1
17.68639,Follow,-0.02
17.71512,Patrol,-0.1
17.71512,Follow,-0.02
17.74462,Patrol,-0.1
17.74462,Follow,-0.02
17.77407,Patrol,-0.1
17.77407,Follow,-0.02
17.80521,Patrol,-0.1
17.80521,Follow,-0.02
17.86429,Patrol,-0.1
17.86429,Follow,-0.02
17.89421,Patrol,-0.1
17.89421,Follow,-0.02
17.92747,Patrol,-0.1
17.92747,Follow,-0.02
17.95688,Patrol,-0.1
17.95688,Follow,-0.02
17.98532,Patrol,-0.1
17.98532,Follow,-0.02
18.01217,Patrol,-0.1
18.01217,Follow,-0.02
18.04062,Patrol,-0.1
18.04062,Follow,-0.02
18.07115,Patrol,-0.1
18.07115,Follow,-0.02
18.09732,Patrol,-0.1
18.09732,Follow,-0.02
18.12391,Patrol,-0.1
18.12391,Follow,-0.02
18.15039,Patrol,-0.1
18.15039,Follow,-0.02
18.17632,Patrol,-0.1
18.17632,Follow,-0.02
18.20241,Patrol,-0.1
18.20241,Follow,-0.02
18.22824,Patrol,-0.1
18.22824,Follow,-0.02
18.25562,Patrol,-0.1
18.25562,Follow,-0.02
18.28021,Patrol,0.1
18.28021,Follow,-0.02
18.31381,Patrol,0
18.31381,Follow,-0.02
18.3393,Patrol,0
18.3393,Follow,-0.02
18.39504,Patrol,0
18.39504,Follow,-0.02
18.4206,Patrol,0
18.4206,Follow,-0.02
18.43949,Patrol,0
18.43949,Follow,-0.02
18.46112,Patrol,0
18.46112,Follow,-0.02
18.55388,Patrol,0
18.55388,Follow,-0.02
18.6217,Patrol,0
18.6217,Follow,-0.02
18.62382,Patrol,0
18.62382,Follow,-0.02
18.62813,Patrol,0
18.62813,Follow,-0.02
18.63504,Patrol,0
18.63504,Follow,-0.02
18.64393,Patrol,0
18.64393,Follow,-0.02
18.65359,Patrol,0
18.65359,Follow,-0.02
18.66661,Patrol,0
18.66661,Follow,-0.02
18.68342,Patrol,0
18.68342,Follow,-0.02
18.69898,Patrol,0
18.69898,Follow,-0.02
18.71816,Patrol,0
18.71816,Follow,-0.02
18.73989,Patrol,0
18.73989,Follow,-0.02
18.76203,Patrol,0
18.76203,Follow,-0.02
18.78799,Patrol,0
18.78799,Follow,-0.02
18.84561,Patrol,0
18.84561,Follow,-0.02
18.87894,Patrol,0
18.87894,Follow,-0.02
18.90947,Patrol,0
18.90947,Follow,-0.02
18.94392,Patrol,0
18.94392,Follow,-0.02
18.99146,Patrol,0
18.99146,Follow,-0.02
19.03705,Patrol,0
19.03705,Follow,-0.02
19.08271,Patrol,0
19.08271,Follow,-0.02
19.12723,Patrol,0
19.12723,Follow,-0.02
19.17393,Patrol,0
19.17393,Follow,-0.02
19.21881,Patrol,0
19.21881,Follow,-0.02
19.24577,Patrol,0
19.24577,Follow,-0.02
19.25529,Patrol,0
19.25529,Follow,-0.02
19.26577,Patrol,0
19.26577,Follow,-0.02
19.35896,Patrol,0
19.35896,Follow,-0.02
19.44381,Patrol,0
19.44381,Follow,-0.02
19.44381,ShootLaser,-0.05
19.52889,Patrol,0
19.52889,Follow,-0.02
19.52889,ShootLaser,-0.05
19.6188,Patrol,0
19.6188,Follow,-0.02
19.6188,ShootLaser,-0.05
19.78701,Patrol,0
19.78701,Follow,-0.02
19.78701,ShootLaser,-0.05
19.87335,Patrol,0
19.87335,Follow,-0.02
19.87335,ShootLaser,-0.05
19.95778,Patrol,0
19.95778,Follow,-0.02
19.95778,ShootLaser,-0.05
20.04481,Patrol,0
20.04481,Follow,-0.02
20.04481,ShootLaser,-0.05
20.14996,Patrol,0
20.14996,Follow,-0.02
20.14996,ShootLaser,-0.05
20.24725,Patrol,0
20.24725,Follow,-0.02
20.24725,ShootLaser,-0.05
20.32437,Patrol,0
20.32437,Follow,-0.02
20.32437,ShootLaser,-0.05
20.40965,Patrol,0
20.40965,Follow,-0.02
20.40965,ShootLaser,-0.05
20.48622,Patrol,0
20.48622,Follow,-0.02
20.48622,ShootLaser,-0.05
20.56456,Patrol,0
20.56456,Follow,-0.02
20.56456,ShootLaser,-0.05
20.64374,Patrol,0
20.64374,Follow,-0.02
20.64374,ShootLaser,-0.05
20.71648,Patrol,0
20.71648,Follow,-0.02
20.71648,ShootLaser,-0.05
20.79289,Patrol,0
20.79289,Follow,-0.02
20.79289,ShootLaser,-0.05
20.86579,Patrol,0
20.86579,Follow,-0.02
20.86579,ShootLaser,-0.05
20.94223,Patrol,0
20.94223,Follow,-0.02
20.94223,ShootLaser,-0.05
21.01733,Patrol,0
21.01733,Follow,-0.02
21.01733,ShootLaser,-0.05
21.10108,Patrol,0
21.10108,Follow,-0.02
21.10108,ShootLaser,-0.05
21.17277,Patrol,0
21.17277,Follow,-0.02
21.17277,ShootLaser,-0.05
21.25052,Patrol,0
21.25052,Follow,-0.02
21.25052,ShootLaser,-0.05
21.31891,Patrol,0
21.31891,Follow,-0.02
21.31891,ShootLaser,-0.05
21.39422,Patrol,0
21.39422,Follow,-0.02
21.39422,ShootLaser,-0.05
21.45991,Patrol,0
21.45991,Follow,-0.02
21.45991,ShootLaser,-0.05
21.52275,Patrol,0
21.52275,Follow,-0.02
21.52275,ShootLaser,-0.05
21.58752,Patrol,0
21.58752,Follow,-0.02
21.58752,ShootLaser,-0.05
21.64935,Patrol,0
21.64935,Follow,-0.02
21.64935,ShootLaser,-0.05
21.70875,Patrol,0
21.70875,Follow,-0.02
21.70875,ShootLaser,-0.05
21.77185,Patrol,0
21.77185,Follow,-0.02
21.77185,ShootLaser,-0.05
21.84349,Patrol,0
21.84349,Follow,-0.02
21.84349,ShootLaser,-0.05
21.9053,Patrol,0
21.9053,Follow,-0.02
21.9053,ShootLaser,-0.05
21.97231,Patrol,0
21.97231,Follow,-0.02
21.97231,ShootLaser,-0.05
22.03341,Patrol,0
22.03341,Follow,-0.02
22.03341,ShootLaser,-0.05
22.10089,Patrol,0
22.10089,Follow,-0.02
22.10089,ShootLaser,-0.05
22.16535,Patrol,0
22.16535,Follow,-0.02
22.16535,ShootLaser,-0.05
22.23149,Patrol,0
22.23149,Follow,-0.02
22.23149,ShootLaser,-0.05
22.29672,Patrol,0
22.29672,Follow,-0.02
22.29672,ShootLaser,-0.05
22.36795,Patrol,0
22.36795,Follow,-0.02
22.36795,ShootLaser,-0.05
22.43448,Patrol,0
22.43448,Follow,-0.02
22.43448,ShootLaser,-0.05
22.5043,Patrol,0
22.5043,Follow,-0.02
22.5043,ShootLaser,-0.05
22.56961,Patrol,0
22.56961,Follow,-0.02
22.56961,ShootLaser,-0.05
22.63254,Patrol,0
22.63254,Follow,-0.02
22.63254,ShootLaser,-0.05
22.69671,Patrol,0
22.69671,Follow,-0.02
22.69671,ShootLaser,-0.05
22.7653,Patrol,0
22.7653,Follow,-0.02
22.7653,ShootLaser,-0.05
22.83825,Patrol,0
22.83825,Follow,-0.02
22.83825,ShootLaser,-0.05
22.90364,Patrol,0
22.90364,Follow,-0.02
22.90364,ShootLaser,-0.05
22.96861,Patrol,0
22.96861,Follow,-0.02
22.96861,ShootLaser,-0.05
23.03845,Patrol,0
23.03845,Follow,-0.02
23.03845,ShootLaser,-0.05
23.10133,Patrol,0
23.10133,Follow,-0.02
23.10133,ShootLaser,-0.05
23.17671,Patrol,0
23.17671,Follow,-0.02
23.17671,ShootLaser,-0.05
23.24249,Patrol,0
23.24249,Follow,-0.02
23.24249,ShootLaser,-0.05
23.30539,Patrol,0
23.30539,Follow,-0.02
23.30539,ShootLaser,-0.05
23.37077,Patrol,0
23.37077,Follow,-0.02
23.37077,ShootLaser,-0.05
23.43502,Patrol,0
23.43502,Follow,-0.02
23.43502,ShootLaser,-0.05
23.50137,Patrol,0
23.50137,Follow,-0.02
23.50137,ShootLaser,-0.05
23.56743,Patrol,0
23.56743,Follow,-0.02
23.56743,ShootLaser,-0.05
23.63587,Patrol,0
23.63587,Follow,-0.02
23.63587,ShootLaser,-0.05
23.70603,Patrol,0
23.70603,Follow,-0.02
23.70603,ShootLaser,-0.05
23.78922,Patrol,0
23.78922,Follow,-0.02
23.78922,ShootLaser,-0.05
23.86494,Patrol,0
23.86494,Follow,-0.02
23.86494,ShootLaser,-0.05
23.94223,Patrol,0
23.94223,Follow,-0.02
23.94223,ShootLaser,-0.05
24.01648,Patrol,0
24.01648,Follow,-0.02
24.01648,ShootLaser,-0.05
24.09236,Patrol,0
24.09236,Follow,-0.02
24.09236,ShootLaser,-0.05
24.17272,Patrol,0
24.17272,Follow,-0.02
24.17272,ShootLaser,-0.05
24.26134,Patrol,0
24.26134,Follow,-0.02
24.26134,ShootLaser,-0.05
24.34159,Patrol,0
24.34159,Follow,-0.02
24.34159,ShootLaser,-0.05
24.4167,Patrol,0
24.4167,Follow,-0.02
24.4167,ShootLaser,-0.05
24.49464,Patrol,0
24.49464,Follow,-0.02
24.49464,ShootLaser,-0.05
24.57253,Patrol,0
24.57253,Follow,-0.02
24.57253,ShootLaser,-0.05
24.64649,Patrol,0
24.64649,Follow,-0.02
24.64649,ShootLaser,-0.05
24.7305,Patrol,0
24.7305,Follow,-0.02
24.7305,ShootLaser,-0.05
24.81857,Patrol,0
24.81857,Follow,-0.02
24.81857,ShootLaser,-0.05
24.90178,Patrol,0
24.90178,Follow,-0.02
24.90178,ShootLaser,-0.05
24.97877,Patrol,0
24.97877,Follow,-0.02
24.97877,ShootLaser,-0.05
25.05244,Patrol,0
25.05244,Follow,-0.02
25.05244,ShootLaser,-0.05
25.13457,Patrol,0
25.13457,Follow,-0.02
25.13457,ShootLaser,-0.05
25.21474,Patrol,0
25.21474,Follow,-0.02
25.21474,ShootLaser,-0.05
25.30569,Patrol,0
25.30569,Follow,-0.02
25.30569,ShootLaser,-0.05
25.39231,Patrol,0
25.39231,Follow,-0.02
25.39231,ShootLaser,-0.05
25.46613,Patrol,0
25.46613,Follow,-0.02
25.46613,ShootLaser,-0.05
25.54831,Patrol,0
25.54831,Follow,-0.02
25.54831,ShootLaser,-0.05
25.62605,Patrol,0
25.62605,Follow,-0.02
25.62605,ShootLaser,-0.05
25.73535,Patrol,0
25.73535,Follow,-0.02
25.73535,ShootLaser,-0.05
25.82153,Patrol,0
25.82153,Follow,-0.02
25.82153,ShootLaser,-0.05
25.82153,Patrol,0
25.82153,Follow,-0.02
25.82153,ShootLaser,-0.05
25.82153,Patrol,0
25.82153,Follow,-0.02
25.82153,ShootLaser,-0.05
25.82153,Patrol,0
25.82153,Follow,-0.02
25.82153,ShootLaser,-0.05
25.82153,Patrol,0
25.82153,Follow,-0.02
25.82153,ShootLaser,-0.05
25.82153,Patrol,0
25.82153,Follow,-0.02
25.82153,ShootLaser,-0.05
25.82153,Patrol,0
25.82153,Follow,-0.02
25.82153,ShootLaser,-0.05
25.75254,Patrol,0
25.75254,Follow,-0.02
25.75254,ShootLaser,-0.05
25.65872,Patrol,0
25.65872,Follow,-0.02
25.65872,ShootLaser,-0.05
25.57504,Patrol,0
25.57504,Follow,-0.02
25.57504,ShootLaser,-0.05
25.48515,Patrol,0
25.48515,Follow,-0.02
25.48515,ShootLaser,-0.05
25.40511,Patrol,0
25.40511,Follow,-0.02
25.40511,ShootLaser,-0.05
25.31361,Patrol,0
25.31361,Follow,-0.02
25.31361,ShootLaser,-0.05
25.23291,Patrol,0
25.23291,Follow,-0.02
25.23291,ShootLaser,-0.05
25.14162,Patrol,0
25.14162,Follow,-0.02
25.14162,ShootLaser,-0.05
25.05272,Patrol,0
25.05272,Follow,-0.02
25.05272,ShootLaser,-0.05
24.96402,Patrol,0
24.96402,Follow,-0.02
24.96402,ShootLaser,-0.05
24.87007,Patrol,0
24.87007,Follow,-0.02
24.87007,ShootLaser,-0.05
24.78931,Patrol,0
24.78931,Follow,-0.02
24.78931,ShootLaser,-0.05
24.70804,Patrol,0
24.70804,Follow,-0.02
24.70804,ShootLaser,-0.05
24.62832,Patrol,0
24.62832,Follow,-0.02
24.62832,ShootLaser,-0.05
24.54247,Patrol,0
24.54247,Follow,-0.02
24.54247,ShootLaser,-0.05
24.45818,Patrol,0
24.45818,Follow,-0.02
24.45818,ShootLaser,-0.05
24.36241,Patrol,0
24.36241,Follow,-0.02
24.36241,ShootLaser,-0.05
24.282,Patrol,0
24.282,Follow,-0.02
24.282,ShootLaser,-0.05
24.19951,Patrol,0
24.19951,Follow,-0.02
24.19951,ShootLaser,-0.05
24.11192,Patrol,0
24.11192,Follow,-0.02
24.11192,ShootLaser,-0.05
24.02724,Patrol,0
24.02724,Follow,-0.02
24.02724,ShootLaser,-0.05
23.94228,Patrol,0
23.94228,Follow,-0.02
23.94228,ShootLaser,-0.05
23.86188,Patrol,0
23.86188,Follow,-0.02
23.86188,ShootLaser,-0.05
23.77954,Patrol,0
23.77954,Follow,-0.02
23.77954,ShootLaser,-0.05
23.70341,Patrol,0
23.70341,Follow,-0.02
23.70341,ShootLaser,-0.05
23.61499,Patrol,0
23.61499,Follow,-0.02
23.61499,ShootLaser,-0.05
23.53082,Patrol,0
23.53082,Follow,-0.02
23.53082,ShootLaser,-0.05
23.45084,Patrol,0
23.45084,Follow,-0.02
23.45084,ShootLaser,-0.05
23.37008,Patrol,0
23.37008,Follow,-0.02
23.37008,ShootLaser,-0.05
23.28994,Patrol,0
23.28994,Follow,-0.02
23.28994,ShootLaser,-0.05
23.21235,Patrol,0
23.21235,Follow,-0.02
23.21235,ShootLaser,-0.05
23.13602,Patrol,0
23.13602,Follow,-0.02
23.13602,ShootLaser,-0.05
23.04657,Patrol,0
23.04657,Follow,-0.02
23.04657,ShootLaser,-0.05
22.95979,Patrol,0
22.95979,Follow,-0.02
22.95979,ShootLaser,-0.05
22.87545,Patrol,0
22.87545,Follow,-0.02
22.87545,ShootLaser,-0.05
22.79268,Patrol,0
22.79268,Follow,-0.02
22.79268,ShootLaser,-0.05
22.69875,Patrol,0
22.69875,Follow,-0.02
22.69875,ShootLaser,-0.05
22.61961,Patrol,0
22.61961,Follow,-0.02
22.61961,ShootLaser,-0.05
22.53757,Patrol,0
22.53757,Follow,-0.02
22.53757,ShootLaser,-0.05
22.45784,Patrol,0
22.45784,Follow,-0.02
22.45784,ShootLaser,-0.05
22.37937,Patrol,0
22.37937,Follow,-0.02
22.37937,ShootLaser,-0.05
22.29396,Patrol,0
22.29396,Follow,-0.02
22.29396,ShootLaser,-0.05
22.20896,Patrol,0
22.20896,Follow,-0.02
22.20896,ShootLaser,-0.05
22.12643,Patrol,0
22.12643,Follow,-0.02
22.12643,ShootLaser,-0.05
22.04263,Patrol,0
22.04263,Follow,-0.02
22.04263,ShootLaser,-0.05
21.96566,Patrol,0
21.96566,Follow,-0.02
21.96566,ShootLaser,-0.05
21.88456,Patrol,0
21.88456,Follow,-0.02
21.88456,ShootLaser,-0.05
21.79628,Patrol,0
21.79628,Follow,-0.02
21.79628,ShootLaser,-0.05
21.71613,Patrol,0
21.71613,Follow,-0.02
21.71613,ShootLaser,-0.05
21.64033,Patrol,0
21.64033,Follow,-0.02
21.64033,ShootLaser,-0.05
21.55126,Patrol,0
21.55126,Follow,-0.02
21.55126,ShootLaser,-0.05
21.46904,Patrol,0
21.46904,Follow,-0.02
21.46904,ShootLaser,-0.05
21.37958,Patrol,0
21.37958,Follow,-0.02
21.37958,ShootLaser,-0.05
21.30299,Patrol,0
21.30299,Follow,-0.02
21.30299,ShootLaser,-0.05
21.21039,Patrol,0
21.21039,Follow,-0.02
21.21039,ShootLaser,-0.05
21.13445,Patrol,0
21.13445,Follow,-0.02
21.13445,ShootLaser,-0.05
21.04943,Patrol,0
21.04943,Follow,-0.02
21.04943,ShootLaser,-0.05
20.95071,Patrol,0
20.95071,Follow,-0.02
20.95071,ShootLaser,-0.05
20.86095,Patrol,0
20.86095,Follow,-0.02
20.86095,ShootLaser,-0.05
20.78174,Patrol,0
20.78174,Follow,-0.02
20.78174,ShootLaser,-0.05
20.69464,Patrol,0
20.69464,Follow,-0.02
20.69464,ShootLaser,-0.05
20.60588,Patrol,0
20.60588,Follow,-0.02
20.60588,ShootLaser,-0.05
20.5165,Patrol,0
20.5165,Follow,-0.02
20.5165,ShootLaser,-0.05
20.43525,Patrol,0
20.43525,Follow,-0.02
20.43525,ShootLaser,-0.05
20.34091,Patrol,0
20.34091,Follow,-0.02
20.34091,ShootLaser,-0.05
20.24036,Patrol,0
20.24036,Follow,-0.02
20.24036,ShootLaser,-0.05
20.15063,Patrol,0
20.15063,Follow,-0.02
20.15063,ShootLaser,-0.05
20.0605,Patrol,0
20.0605,Follow,-0.02
20.0605,ShootLaser,-0.05
19.97799,Patrol,0
19.97799,Follow,-0.02
19.97799,ShootLaser,-0.05
19.90084,Patrol,0
19.90084,Follow,-0.02
19.90084,ShootLaser,-0.05
19.82437,Patrol,0
19.82437,Follow,-0.02
19.82437,ShootLaser,-0.05
19.73246,Patrol,0
19.73246,Follow,-0.02
19.73246,ShootLaser,-0.05
19.65416,Patrol,0
19.65416,Follow,-0.02
19.65416,ShootLaser,-0.05
19.57342,Patrol,0
19.57342,Follow,-0.02
19.57342,ShootLaser,-0.05
19.49766,Patrol,0
19.49766,Follow,-0.02
19.49766,ShootLaser,-0.05
19.41991,Patrol,0
19.41991,Follow,-0.02
19.41991,ShootLaser,-0.05
19.34747,Patrol,0
19.34747,Follow,-0.02
19.34747,ShootLaser,-0.05
19.2749,Patrol,0
19.2749,Follow,-0.02
19.2749,ShootLaser,-0.05
19.20228,Patrol,0
19.20228,Follow,-0.02
19.20228,ShootLaser,-0.05
19.12381,Patrol,0
19.12381,Follow,-0.02
19.12381,ShootLaser,-0.05
19.05171,Patrol,0
19.05171,Follow,-0.02
19.05171,ShootLaser,-0.05
